ID,Name,Item Names,Is Mrp,Ambiguous
10125,Domino's Kosha Veg Medium,Domino's Kosha Veg Pizza,0,0
10104,Domino's Kosha Veg Regular,Domino's Kosha Veg Pizza,0,0
10440,Domino's Malai Chingri,Domino's Malai Chingri Pizza,0,0
10120,Domino's Mexican Green Wave Medium,Domino's Mexican Green Wave Pizza,0,0
10435,Domino's Non Veg Supreme,Domino's Non Veg Supreme Pizza,0,0
10126,Domino's Paneer Malai Medium,Domino's Paneer Malai Pizza,0,0
10152,Domino's Paneer Spice Supreme Large,Domino's Paneer Spice Supreme Pizza,0,0
10131,Domino's Paneer Spice Supreme Medium,Domino's Paneer Spice Supreme Pizza,0,0
10110,Domino's Paneer Spice Supreme Regular,Domino's Paneer Spice Supreme Pizza,0,0
10427,Domino's Pepper Barbeque Chicken,Domino's Pepper Barbeque Chicken Pizza,0,0
10139,Domino's Peppy Paneer Large,Domino's Peppy Paneer Pizza,0,0
10448,Domino's Primavera Gourmet Pizza,Domino's Primavera Gourmet Pizza,0,0
10446,Domino's Smoked Chicken Gourmet Pizza,Domino's Smoked Chicken Gourmet Pizza,0,0
10433,Domino's Spiced Double Chicken,Domino's Spiced Double Chicken Pizza,0,0
10450,Domino's The 4 Cheese Gourmet Pizza,Domino's The 4 Cheese Gourmet Pizza,0,0
10124,Domino's The 4 Cheese Pizza Medium,Domino's The 4 Cheese Pizza,0,0
10438,Domino's The 5 Feast Chicken Pizza,Domino's The 5 Feast Chicken Pizza,0,0
10143,Domino's Veg Extravaganza Large,Domino's Veg Extravaganza Pizza,0,0
10122,Domino's Veg Extravaganza Medium,Domino's Veg Extravaganza Pizza,0,0
10101,Domino's Veg Extravaganza Regular,Domino's Veg Extravaganza Pizza,0,0
10149,Domino's Veggie Buddies Large,Domino's Veggie Buddies Pizza,0,0
10128,Domino's Veggie Buddies Medium,Domino's Veggie Buddies Pizza,0,0
10107,Domino's Veggie Buddies Regular,Domino's Veggie Buddies Pizza,0,0
10109,Domino's Veggie Fiesta Regular,Domino's Veggie Fiesta Pizza,0,0
10142,Domino's Veggie Paradise Large,Domino's Veggie Paradise Pizza,0,0
10121,Domino's Veggie Paradise Medium,Domino's Veggie Paradise Pizza,0,0
10100,Domino's Veggie Paradise Regular,Domino's Veggie Paradise Pizza,0,0
7336,Donne Egg Biryani,Donne Egg Biryani,0,0
5089,Donne Mushroom Biryani,Donne Mushroom Biryani,0,0
7337,Donne Veg Biryani,Donne Veg Biryani,0,0
43,Donut,Donut,0,0
10218,Donut (Eggless),Donut,0,0
10201,Donuts (Assorted) (Eggless),Donuts,0,0
3653,Dosa,Dosa,0,0
7339,Dosa Kadala Curry,Dosa | Kadala Curry,0,0
7340,Dosa With Batani Curry,Dosa | Batani Curry,0,0
7338,Dosa With Chicken Curry,Dosa | Chicken Curry,0,0
7341,Dosa With Veg Curry,Dosa | Veg Curry,0,0
5879,Double Chicken Treat Semizza - 3 Slices,Double Chicken Treat Semizza,0,0
4862,Double Chocolate Doughnut,Double Chocolate Doughnut,0,0
7055,Double Chocolate Waffle - Waffles without ice cream,Double Chocolate Waffle,0,0
7342,Double Ka Meetha,Double Ka Meetha,0,0
5666,Double Layer Maggi,Maggi,0,0
4309,Doughnut,Doughnut,0,0
4650,Dragon Chicken,Dragon Chicken,0,0
934,Dragon Chicken (8 Pcs),Dragon Chicken,0,0
8530,Dragon Chicken Biryani,Dragon Chicken Biryani,0,0
4629,Dragon Gobi,Dragon Gobi,0,0
3272,Dragon Milkshake,Dragon Milkshake,0,0
5297,Dragon Paneer,Dragon Paneer,0,0
6445,Dragon Potato,Dragon Potato,0,0
932,Dragon Potato (8 Pcs),Dragon Potato,0,0
922,Dragon Style - Chicken (8 Pcs),Dragon Style | Chicken,0,0
7374,Dragon Style - Fish (8 Pcs),Dragon Style | Fish,0,0
7540,Dry Fruit Bhel Puri,Dry Fruit Bhel Puri,0,0
4999,Dry Fruit Kulfi,Dry Fruit Kulfi,0,0
6844,Dry Fruit Lassi,Dry Fruit Lassi,0,0
6868,Dry Fruit Sundae,Dry Fruit Sundae,0,0
3223,Dry fruits pulao,Dry Fruits Pulao,0,0
6854,Dryfruit Milkshake,Dryfruit Milkshake,0,0
3364,Dudhi Halva,Dudhi Halva,0,0
9820,Dugga Dugga (Amish),Dugga Dugga,0,0
6038,Dulce De Leche,Dulce De Leche,0,0
5426,Dum Aloo Curry,Dum Aloo Curry,0,0
6131,Dum Biriyani - Chicken,Dum Biriyani - Chicken,0,0
6137,Dum Biriyani -Mutton,Dum Biriyani,0,0
7343,Egg,Egg,0,0
9113,Egg mushroom roll,Egg Mushroom Roll,0,0
9114,Egg panner,Egg Paneer,0,0
6735,Egg / Mutta Bonda,Egg Bonda,0,0
6369,Egg Appam with Chicken Stew,Egg Appam | Chicken Stew,0,0
6110,Egg Bajji,Egg Bajji,0,0
4352,Egg Bhurji,Egg Bhurji,0,0
6208,Egg Bhurji 3 Phulka,Egg Bhurji | Phulka,0,0
4192,Egg Bhurji Maggi,Egg Bhurji | Maggi,0,0
5947,Egg Bhurji With Bread,Egg Bhurji | Bread,0,0
6324,Egg Biriyani,Egg Biryani,0,0
692,Egg Biriyani,Egg Biryani,0,0
3234,Egg Biryani,Egg Biryani,0,0
6094,Egg Biryani With Raitha,Egg Biryani | Raitha,0,0
6638,Egg BiryaniChicken 65Curd Rice,Egg Biryani | Chicken 65 | Curd Rice,0,0
3634,Egg Bonda,Egg Bonda,0,0
6877,Egg Burger,Egg Burger,0,0
4681,Egg Cheese Sandwich,Egg Cheese Sandwich,0,0
5427,Egg Chilli,Egg Chilli,0,0
4775,Egg Chilli Cheese Sandwich,Egg Chilli Cheese Sandwich,0,0
5428,Egg Chilli Garlic Noodels,Egg Chilli Garlic Noodles,0,0
10658,Egg Chop,Egg Chop,0,0
4777,Egg Club Cheese Sandwich,Egg Club Cheese Sandwich,0,0
4776,Egg Club Sandwich,Egg Club Sandwich,0,0
4774,Egg Corn Sandwich,Egg Corn Sandwich,0,0
3707,Egg Croissant,Egg Croissant,0,0
826,Egg Curry,Egg Curry,0,0
4351,Egg Curry,Egg Curry,0,0
6395,Egg Curry RotiRice,Egg Curry | Roti | Rice,0,0
6377,Egg Curry with Rice,Egg Curry | Rice,0,0
10537,Egg Dinner,Egg Dinner,0,0
4608,Egg Dosa,Egg Dosa,0,0
730,Egg Dosa,Egg Dosa,0,0
6548,Egg Fatheera,Egg Fatheera,0,0
3496,Egg Fried rice,Egg Fried Rice,0,0
5430,Egg Hakka Noodles,Egg Hakka Noodles,0,0
3661,Egg Hot Dog,Egg Hot Dog,0,0
5980,Egg Kothu Parotta,Egg Kothu Parotta,0,0
6514,Egg Kotthu Parotta,Egg Kotthu Parotta,0,0
7344,Egg Kuska Biryani,Egg Kuska Biryani,0,0
8066,Egg Lollipop,Egg Lollipop,0,0
3358,Egg Maggi,Egg Maggi,0,0
818,Egg Masala,Egg Masala,0,0
4651,Egg Masala - 1 Egg,Egg Masala,0,0
4652,Egg Masala - 2 Egg,Egg Masala,0,0
3720,Egg Masala Dosa,Egg Masala Dosa,0,0
734,Egg Masala Dosa old,Egg Masala Dosa,0,0
5431,Egg Masala Sandwich,Egg Masala Sandwich,0,0
6646,Egg Masala/Curry,Egg Masala,0,0
4773,Egg Mayo Sandwich,Egg Mayo Sandwich,0,0
3493,Egg Noodles,Egg Noodles,0,0
3550,Egg Oriental Salad,Egg Oriental Salad,0,0
6734,Egg Pakoras,Egg Pakora,0,0
6741,Egg Paniyaram,Egg Paniyaram,0,0
9828,Egg Paratha,Egg Paratha,0,0
9829,Egg Paratha Tandoor,Egg Paratha,0,0
4748,Egg Podi Dosa,Egg Podi Dosa,0,0
3710,Egg Puff,Egg Puff,0,0
950,Egg Puff old,Egg Puff,0,0
6660,Egg Rice Bowl,Egg Rice Bowl,0,0
4764,Egg Roll,Egg Roll,0,0
6977,Egg Roll (Double Egg),Egg Roll,0,0
3549,Egg Salad,Egg Salad,0,0
3595,Egg Sandwich,Egg Sandwich,0,0
4475,Egg Sandwich - Full,Egg Sandwich,0,0
4474,Egg Sandwich - Half,Egg Sandwich,0,0
5432,Egg Schezwan Fried Rice,Egg Schezwan Fried Rice,0,0
5433,Egg Schezwan Noodles,Egg Schezwan Noodles,0,0
5434,Egg Singapore Noodles,Egg Singapore Noodles,0,0
7077,Egg Soup,Egg Soup,0,0
6406,Egg Starter Egg Fried Rice/ Egg Noodles,Egg Fried Rice | Egg Noodles,0,0
5862,Egg Thali,Egg Thali,0,0
3665,Egg Wrap,Egg Wrap,0,0
6378,Egg curry with paratha,Egg Curry | Paratha,0,0
5435,Egga Masala Cheese Sandwich,Egga Masala Cheese Sandwich,0,0
9911,Eggless Cardamom Pistachio Cake,Eggless Cardamom Pistachio Cake,0,0
8198,Eggless Cupcakes,Eggless Cupcakes,0,0
5088,Eid Special Moti Biryani,Moti Biryani,0,0
4219,Ela Ada,Ela Ada,0,0
6871,Elaichi Tea,Elaichi Tea,0,0
4206,Elanchi,Elanchi,0,0
4469,Elayada,Elayada,0,0
6540,Elayappam,Elayappam,0,0
7345,Ellu Kobbari Sadam,Ellu Kobbari Sadam,0,0
4245,Enna Pathiri,Enna Pathiri,0,0
9142,Espresso,Espresso,0,0
6892,Extra Cheese,Extra Cheese,0,0
4438,Extra Chicken,Chicken,0,0
6089,Extra Egg,Egg,0,0
5924,Extra Parotta 1 pc,Parotta,0,0
7456,Extra Rice,Extra Rice,0,0
10400,Extra Sweet From Thali,Extra Sweet,0,0
6027,Fajita Wrap,Fajita Wrap,0,0
6998,Falafel,Falafel,0,0
6994,Falafel Roll,Falafel Roll,0,0
6997,Falafel Vada,Falafel Vada,0,0
6846,Falooda,Falooda,0,0
6830,Falooda Delight,Falooda Delight,0,0
5856,Fiery Hot Peri Peri Maggi,Fiery Hot Peri Peri Maggi,0,0
7564,Fig Milkshake,Fig Milkshake,0,0
5436,Filter Coffee,Filter Coffee,0,0
8750,Finletted Mackerel Fish Fry,Mackerel Fish Fry,0,0
5881,Fish Biriyani - Full,Fish Biriyani,0,0
4350,Fish Biryani,Fish Biryani,0,0
3437,Fish Curry,Fish Curry,0,0
10538,Fish Dinner,Fish Dinner,0,0
4139,Fish Finger,Fish Finger,0,0
3648,Fish Fried Kebab,Fish Fried Kebab,0,0
6768,Fish Fry (seer/pomfret),Fish Fry,0,0
6696,Fish Fry Meals,Fish Fry Meals,0,0
4642,Fish Mulaku Curry,Fish Mulaku Curry,0,0
9074,Fish N Chips,Fish and Chips,0,0
4386,Fish Omelette,Fish Omelette,0,0
8073,Fish Podimas(Bhurji),Fish Podimas,0,0
6955,Fish Polichathu,Fish Polichathu,0,0
5734,Fish Pulusu,Fish Pulusu,0,0
3436,Fish Tandoori,Fish Tandoori,0,0
3644,Fish Tandoori Kebab,Fish Tandoori Kebab,0,0
7124,Fish Thali,Fish Thali,0,0
3435,Fish fry,Fish Fry,0,0
3641,FishTawa Kebab,Fish Tawa Kebab,0,0
4905,Flavoured Croissant,Flavoured Croissant,0,0
8065,Flavoured Lassi,Flavoured Lassi,0,0
5967,Flavoured Rice Non Veg,Flavoured Rice,0,0
5966,Flavoured Rice Veg,Flavoured Rice,0,0
3731,Focaccia Bread,Focaccia Bread,0,0
4597,Formaggio Pasta,Formaggio Pasta,0,0
3668,French Fries,French Fries,0,0
6051,French Fries Chicken Popcorn,French Fries | Chicken Popcorn,0,0
8212,French Toast,French Toast,0,0
9996,French vanilla soft clair,French Vanilla Soft clair,0,0
6934,Fresh Lime (Sweet Salt) Soda,Fresh Lime Soda,0,0
3300,Fresh Mango Juice,Mango Juice,0,0
3301,Fresh Pineapple Juice,Pineapple Juice,0,0
6132,Fried Biriyani - Chicken,Fried Chicken Biriyani,0,0
6107,Fried Chicken Biryani - Full,Fried Chicken Biryani,0,0
6108,Fried Chicken Biryani - Half,Fried Chicken Biryani,0,0
5441,Fried Chicken Momo,Fried Chicken Momo,0,0
6918,Fried Egg,Fried Egg,0,0
6948,Fried Egg Pasta,Fried Egg Pasta,0,0
5442,Fried Egg with Bread,Fried Egg | Bread,0,0
8580,Fried Idli,Fried Idli,0,0
6086,Fried Momo Cheese,Fried Cheese Momo,0,0
5443,Fried Paneer Momo,Fried Paneer Momo,0,0
7536,Fried Pav Bhaji,Fried Pav Bhaji,0,0
6404,Fried Rice Chicken,Fried Chicken Rice,0,0
6400,Fried Rice Veg,Fried Rice,0,0
925,Fried Rice-Veg (350 Grms),Fried Rice,0,0
5444,Fried Veg Momo,Fried Veg Momo,0,0
3409,Fruit Cake Slice,Fruit Cake Slice,0,0
3392,Fruit Custard,Fruit Custard,0,0
5930,Fruit Lassi,Fruit Lassi,0,0
7127,Fruit Salad With Ice Cream,Fruit Salad | Ice Cream,0,0
6853,Fruit Smoothie,Fruit Smoothie,0,0
6745,Full Afgani chicken,Afgani Chicken,0,0
4756,Full Boiled - Double Egg,Boiled Egg,0,0
3434,Full Fry Egg,Fried Egg,0,0
5445,Full Fry Egg with Bread,Egg | Bread,0,0
3365,Gajar Halwa,Gajar Halwa,0,0
10311,Galangal Infused thai curry with steamed rice,Galangal Infused Thai Curry | Steamed Rice,0,0
5904,Garden Fresh Veggie Pizza Semiza - 3 Slices,Garden Fresh Veggie Pizza,0,0
3671,Garlic Bread,Garlic Bread,0,0
4738,Garlic Butter Dosa,Garlic Butter Dosa,0,0
824,Garlic Chicken SI,Garlic Chicken,0,0
6093,Garlic Chicken Wing,Garlic Chicken Wing,0,0
819,Garlic Fish Curry,Garlic Fish Curry,0,0
5964,Garlic PinwheelMargheritaFudgy,Garlic Pinwheel | Margherita Pizza,0,0
5660,Ghee Cookies,Ghee Cookies,0,0
732,Ghee Dosa,Ghee Dosa,0,0
6163,Ghee Dosa,Ghee Dosa,0,0
6624,Ghee Idly (2Pcs),Ghee Idli,0,0
6164,Ghee Karam Dosa,Ghee Karam Dosa,0,0
5783,Ghee Laddu,Ghee Laddu,0,0
5909,Ghee Masala Dosa,Ghee Masala Dosa,0,0
4741,Ghee Onion Dosa,Ghee Onion Dosa,0,0
4743,Ghee Onion Podi Dosa,Ghee Onion Podi Dosa,0,0
4609,Ghee Onion Roast Dosa,Ghee Onion Roast Dosa,0,0
4740,Ghee Podi Dosa,Ghee Podi Dosa,0,0
3214,Ghee Rice,Ghee Rice,0,0
6534,Ghee Rice With Beef Curry,Ghee Rice | Beef Curry,0,0
6059,Ghee Rice with Chicken carry,Ghee Rice | Chicken Curry,0,0
6061,Ghee Rice with Single Piece Chicken Curry,Ghee Rice | Chicken Curry,0,0
4606,Ghee Roast Dosa,Ghee Roast Dosa,0,0
6174,Ghee Set Dosa,Ghee Set Dosa,0,0
4211,Ghee Vada,Ghee Vada,0,0
740,Ghee jeera pulao with Dal fry,Ghee Jeera Pulao | Dal Fry,0,0
7049,Ghoogni,Ghoogni,0,0
4421,Ghugni With Luchi,Ghugni | Luchi,0,0
7247,Ginger Coffee,Ginger Coffee,0,0
6873,Ginger Elaichi Tea,Ginger Elaichi Tea,0,0
6485,Ginger Rice,Ginger Rice,0,0
4138,Ginger Tea,Ginger Tea,0,0
9043,Goan Fish Curry -2pcs,Goan Fish Curry,0,0
5446,Gobhi Paratha,Gobhi Paratha,0,0
5097,Gobi 65,Gobi 65,0,0
6099,Gobi 65 Biryani,Gobi 65 Biryani,0,0
3626,Gobi Bhajji,Gobi Bhajji,0,0
5882,Gobi Chili,Gobi Chili,0,0
5447,Gobi Chilli Dry,Gobi Chilli Dry,0,0
7130,Gobi Corn Dosa,Gobi Corn Dosa,0,0
6580,Gobi Fried Rice,Gobi Fried Rice,0,0
4630,Gobi Manchurian,Gobi Manchurian,0,0
6423,Gobi Manchurian - 120 Gms,Gobi Manchurian,0,0
6618,Gobi Masala - 200 Grm,Gobi Masala,0,0
7474,Gobi Mushroom Masala Dosa,Gobi Mushroom Masala Dosa,0,0
7131,Gobi Onion Paratha,Gobi Onion Paratha,0,0
7132,Gobi Paratha,Gobi Paratha,0,0
6605,Gobi Paratha - 1 No With Channa Masala - 60 Grm Curd,Gobi Paratha | Channa Masala | Curd,0,0
7133,Gobi Pepper Dry,Gobi Pepper Dry,0,0
7473,Gobi Pepper Masala Dosa,Gobi Pepper Masala Dosa,0,0
5449,Gobi Pulao (Cauliflower Pulao),Gobi Pulao,0,0
6757,Gobi Pyaz Paratha,Gobi Pyaz Paratha,0,0
5912,Gobi65 Biryani,Gobi 65 Biryani,0,0
5785,Gobindo Bhug Chaaler Payesh,Gobindo Bhug Chaaler Payesh,0,0
3621,Gol Bhajji,Gol Bhajji,0,0
7764,Golden Corn Pizza,Golden Corn Pizza,0,0
5725,Gongura Chicken Biryani,Gongura Chicken Biryani,0,0
5450,Gongura Chicken Dry,Gongura Chicken,0,0
5731,Gongura Mutton Biryani,Gongura Mutton Biryani,0,0
6125,Gongura Veg Biryani,Gongura Veg Biryani,0,0
9498,Gothamb Pradhaman 150ml,Gothamb Pradhaman,0,0
9782,Greek Farm House Salad- Chicken,Greek Farm House Salad | Chicken,0,0
9791,Greek Farm House Salad- Egg,Greek Farm House Salad | Egg,0,0
9792,Greek Farm House Salad-Tuna,Greek Farm House Salad | Tuna,0,0
9076,Greek Salad,Greek Salad,0,0
7134,Green Grapes Milkshake,Green Grapes Milkshake,0,0
5728,Green Mirchi Chicken Biryani,Green Mirchi Chicken Biryani,0,0
5733,Green Mirchi Mutton Biryani,Green Mirchi Mutton Biryani,0,0
4437,Green Moong Usli,Green Moong Usli,0,0
3609,Green Moong Vada,Green Moong Vada,0,0
7135,Green Moongdal Masala Dosa,Green Moongdal Masala Dosa,0,0
6679,Green Peas Masala,Green Peas Masala,0,0
4747,Green Peas Masala Dosa,Green Peas Masala Dosa,0,0
7136,Green Peas Paratha,Green Peas Paratha,0,0
7137,Green Peas Poha,Green Peas Poha,0,0
3447,Green Tea,Green Tea,0,0
5451,Grill Chicken Cheese Sandwich,Grill Chicken Cheese Sandwich,0,0
5452,Grill Chicken Sandwich,Grill Chicken Sandwich,0,0
4691,Grilled Chicken Cheese Sandwich,Grilled Chicken Cheese Sandwich,0,0
8964,Grilled Chicken Salad,Grilled Chicken Salad,0,0
4690,Grilled Chicken Sandwich,Grilled Chicken Sandwich,0,0
9033,Grilled Fish Salad,Grilled Fish Salad,0,0
3700,Grilled chicken,Grilled Chicken,0,0
6203,Ground Nut,Ground Nut,0,0
7139,Guacamole,Guacamole,0,0
3529,Guava,Guava,0,0
4780,Guava Juice,Guava Juice,0,0
7140,Guava Milk Shake,Guava Milk Shake,0,0
7631,Guava Mojito,Guava Mojito,0,0
6869,Gud Bud Sundae,Gud Bud Sundae,0,0
4568,Gud Chai,Gud Chai,0,0
4553,Gud Kesar Chai,Gud Kesar Chai,0,0
10240,Gujiya,Gujiya,0,0
6202,Gulab Jamun With Jeera,Gulab Jamun | Jeera,0,0
3366,Gulab jamun,Gulab Jamun,0,0
7141,Gulkand Lassi,Gulkand Lassi,0,0
6766,Gun Chicken/Leg,Gun Chicken,0,0
6979,Gup Chup Chat,Gup Chup Chat,0,0
10530,Gurer Talas,Gurer Talas,0,0
9974,Habanero Burrito Non Veg,Habanero Burrito,0,0
9969,Habanero Burrito Veg,Habanero Burrito,0,0
6495,Hakka Noodles - Non Veg,Hakka Noodles,0,0
6403,Hakka Noodles Non Veg - 250gm,Hakka Noodles,0,0
6398,Hakka Noodles Veg,Hakka Noodles,0,0
930,Hakka Noodles-Chicken (350 Grms),Hakka Noodles | Chicken,0,0
929,Hakka Noodles-Veg (350 Grms),Hakka Noodles,0,0
6743,Half Afgani Chicken,Afgani Chicken,0,0
4755,Half Boiled - Double Egg,Double Egg,0,0
5453,Half Fry Egg,Half Fry Egg,0,0
5454,Half Fry Egg with Bread,Egg | Bread,0,0
6744,Half Paneer Tikka,Paneer Tikka,0,0
8200,Halwa,Halwa,0,0
7142,Harayali Chicken Tikka,Harayali Chicken Tikka,0,0
10308,Hare Mutter Paneer ke Kofte With Achari Chana Pulao,Hare Mutter Paneer Ke Kofte | Achari Chana Pulao,0,0
5455,Haryali Kebab,Haryali Kebab,0,0
6996,Hash Brown Short Balls,Hash Brown Short Balls,0,0
9776,Hawaiian Salad-Chicken,Hawaiian Salad | Chicken,0,0
9773,Hawaiian Salad-Egg,Hawaiian Salad | Egg,0,0
9787,Hawaiian Salad-Tuna,Hawaiian Salad | Tuna,0,0
9772,Hawaiian Salad-Veg,Hawaiian Salad,0,0
3264,Hazelnut Milk Shake,Hazelnut Milk Shake,0,0
9995,Hazelnut soft clair,Hazelnut Soft clair,0,0
3327,Healthy Ragi Malt,Healthy Ragi Malt,0,0
9925,Heart Shape Pan Cake-Full,Heart Shape Pan Cake,0,0
7143,Heerekai Bajji,Heerekai Bajji,0,0
5829,Homemade Chocolates,Homemade Chocolates,0,0
3403,Honey Almond Cake,Honey Almond Cake,0,0
7145,Honey Almond Tart,Honey Almond Tart,0,0
3424,Honey Cake,Honey Cake,0,0
6453,Honey Chilly Cauliflower,Honey Chilly Cauliflower,0,0
5303,Honey Lemon Chicken,Honey Lemon Chicken,0,0
8560,Hong Kong Chicken Fried Rice,Hong Kong Chicken Fried Rice,0,0
8757,Horse Mackerel Fry Fish,Horse Mackerel Fry Fish,0,0
5285,Hot Sour Pepper Chicken Soup,Hot Sour Pepper Chicken Soup,0,0
5283,Hot Sour Pepper Veg Soup,Hot Sour Pepper Veg Soup,0,0
6500,Hot And Sour Chicken Soup,Hot And Sour Chicken Soup,0,0
3240,Hot Chocolate,Hot Chocolate,0,0
6864,Hot Chocolate Sundae,Hot Chocolate Sundae,0,0
3241,Hot Horlicks,Hot Horlicks,0,0
6874,Hot Kesar Badam Milk,Kesar Badam Milk,0,0
6498,Hot and Sour Soup,Hot And Sour Soup,0,0
6136,Hyderabadi Chicken Biriyani,Hyderabadi Chicken Biryani,0,0
5456,Hyderabadi Chicken Biryani,Hyderabadi Chicken Biryani,0,0
8563,Hyderabadi Chicken Curry,Hyderabadi Chicken Curry,0,0
5457,Hyderabadi Chicken Dum Biryani,Hyderabadi Chicken Dum Biryani,0,0
7147,Hyderabadi Egg Biryani,Hyderabadi Egg Biryani,0,0
5458,Hyderabadi Mutton Biryani,Hyderabadi Mutton Biryani,0,0
5459,Hyderabadi Mutton Dum Biryani,Hyderabadi Mutton Dum Biryani,0,0
5460,Hyderabadi Paneer Biryani,Hyderabadi Paneer Biryani,0,0
5461,Hyderabadi Paneer Dum Biryani,Hyderabadi Paneer Dum Biryani,0,0
5462,Hyderabadi Veg Biryani,Hyderabadi Veg Biryani,0,0
5463,Hyderabadi Veg Dum Biryani,Hyderabadi Veg Dum Biryani,0,0
8202,Ice Cream Milkshake,Ice Cream Milkshake,0,0
4396,Ice Cream Waffle Cone,Ice Cream Waffle Cone,0,0
8209,Ice Popsicle,Ice Popsicle,0,0
8569,Icecream,Ice Cream,0,0
6254,Iced Tea,Iced Tea,0,0
6364,Idiappam - 4pcs with Chicken Kurma,Idiappam | Chicken Kurma,0,0
6961,Idiyappam,Idiyappam,0,0
6705,Idiyappam Chicken Curry,Idiyappam | Chicken Curry,0,0
4694,Idiyappam Egg curry,Idiyappam | Egg Curry,0,0
6759,Idiyappam Kadala Curry,Idiyappam | Kadala Curry,0,0
4695,Idiyappam Veg Curry,Idiyappam | Veg Curry,0,0
5936,Idiyappam With Coconut Milk,Idiyappam | Coconut Milk,0,0
1070,Idiyappam with Kadalai Curry,Idiyappam | Kadalai Curry,0,0
3651,Idli,Idli,0,0
1308,Idli (1 Pc),Idli,0,0
724,Idli (2 Pcs) Vada (1 Pc),Idli | Vada,0,0
723,Idli (3 Pcs),Idli,0,0
4456,Idli - 2 Pcs,Idli,0,0
4454,Idli - 4 Pcs,Idli,0,0
7148,Idli Manchurian,Idli Manchurian,0,0
3330,Idli Sambar,Idli | Sambar,0,0
7149,Idli Soup,Idli Soup,0,0
7150,Idli Upma,Idli | Upma,0,0
3332,Idli Wada,Idli | Wada,0,0
10319,Idli Wada Sambhar Chutney,Idli | Wada | Sambhar | Chutney,0,0
546,Idly,Idli,0,0
6561,Idly Vada Curry,Idli | Vada Curry,0,0
6566,Idly - 2 Nos 1 No Vada,Idli | Vada,0,0
6567,Idly - 2 Nos Pongal - 200 Grm 1 No Vada,Idli | Pongal | Vada,0,0
6728,Idly Chicken Curry,Idly | Chicken Curry,0,0
6551,Idly With Sambar 2 Type Chuttney,Idli | Sambar | Chutney,0,0
6565,Idyappam Kurma,Idyappam | Kurma,0,0
6121,Ilish Begun Bori Jhol,Ilish Begun Bori Jhol,0,0
6117,Ilish Begun Bori Jhol Platter,Ilish Begun Bori Jhol,0,0
6115,Ilish Bhapa,Ilish Bhapa,0,0
6119,Ilish Bhapa Platter,Ilish Bhapa,0,0
6122,Ilish Paturi,Ilish Paturi,0,0
6118,Ilish Paturi Platter,Ilish Paturi,0,0
9958,Imarti,Imarti,0,0
7151,Indian Lentil Soup,Indian Lentil Soup,0,0
6399,Indonesian Noodles Veg,Indonesian Noodles,0,0
5464,Indori Poha,Indori Poha,0,0
4229,Irachi Pathiri (Beef),Irachi Pathiri,0,0
6813,Irish Frappe,Irish Frappe,0,0
6949,Italian Pasta,Italian Pasta,0,0
5723,Jack Fruit Fry Biryani - 450 Gms,Jack Fruit Fry Biryani,0,0
6196,Jack Fruit Pulao - 300 gms,Jack Fruit Pulao,0,0
7154,Jackfruit Milkshake,Jackfruit Milkshake,0,0
7155,Jaggery Coffee,Jaggery Coffee,0,0
4732,Jaggery Tea,Jaggery Tea,0,0
3319,Jal Jeera,Jal Jeera,0,0
5961,Jalapeno Pizza,Jalapeno Pizza,0,0
4238,Jalebi,Jalebi,0,0
3384,Jalebi,Jalebi,0,0
3367,Jalebi With Rabdi,Jalebi | Rabdi,0,0
4778,Jam Bun,Jam Bun,0,0
5465,Jam Maska Bun,Jam Maska Bun,0,0
4239,Jam Roll,Jam Roll,0,0
7565,Jangiri,Jangiri,0,0
5466,Jeera Aloo Dry,Jeera Aloo Dry,0,0
6944,Jeera Masala Soda,Jeera Masala Soda,0,0
3210,Jeera Rice,Jeera Rice,0,0
6536,Jeera Rice With Butter Chicken,Jeera Rice | Butter Chicken,0,0
10173,Jeera Samba Chicken Biryani,Jeera Samba Chicken Biryani,0,0
6676,Jeera Soda,Jeera Soda,0,0
463,Jhakkas jamun,Jhakkas Jamun,0,0
791,Jharkand khicadi,Jharkand Khicadi,0,0
8056,Jigarthanda,Jigarthanda,0,0
7156,Jola Akki Dosa,Jola Akki Dosa,0,0
10532,Joy Nagar Moa,Joy Nagar Moa,0,0
4953,Juice,Juice,0,0
6417,Kacha/Kakara Cheese Sandwich,Kacha Cheese Sandwich,0,0
6416,Kacha/Kakara Sandwich,Kacha Sandwich,0,0
10172,Kachche Gosht ki Biryani,Kachche Gosht Ki Biryani,0,0
4137,Kachori,Kachori,0,0
3567,Kachori Chaat,Kachori Chaat,0,0
4655,Kadai Chicken,Kadai Chicken,0,0
817,Kadai Paneer,Kadai Paneer,0,0
6063,Kadai Veg,Kadai Veg,0,0
4244,Kadala,Kadala,0,0
6956,Kadala Curry,Kadala Curry,0,0
5467,Kadhai Chicken,Kadhai Chicken,0,0
3243,Kadhai Doodh,Kadhai Doodh,0,0
5468,Kadhai Paneer,Kadhai Paneer,0,0
7158,Kadhi Chawal,Kadhi Chawal,0,0
6780,Kahasta Kachauri 1 Pc,Kachauri,0,0
4569,Kahwa Kesari,Kahwa Kesari,0,0
7160,Kai Holige,Kai Holige,0,0
4227,Kaipola,Kaipola,0,0
5469,Kaju Katli,Kaju Katli,0,0
6056,Kakka Roast,Kakka Roast,0,0
548,Kal Dosa,Kal Dosa,0,0
4455,Kal Dosa,Kal Dosa,0,0
